number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,ncxqsekz,2014.12.31,23:16:25,Keals,ahil71,1596,1559,300+8,Rated Classical game,1. e3 e5 2. Nc3 d5 3. Qh5 Nc6 4. Bb5 Qd6 5. Nf3 Nf6 6. Qxe5+ Qxe5 7. Nxe5 Bd7 8. Nxd7 Nxd7 9. Nxd5 Na5 10. Nxc7+ Kd8 11. Nxa8 Bd6 12. d3 Nf6 13. Bd2 Nc6 14. Bc3 Nd5 15. e4 Nxc3 16. bxc3 Ne5 17. d4 Ng6 18. e5 Ba3 19. Rb1 Ke7 20. Bc4 b6 21. Nc7 Kd7 22. Nb5 Be7 23. Nxa7 Nf4 24. Rxb6 Ra8 25. Rb7+ Ke8 26. O-O Ne6 27. Rfb1 g5 28. Nc6 Bf8 29. Rb8+ Rxb8 30. Rxb8+ Kd7 31. Bxe6+ Kxc6 32. Bxf7 Bg7 33. Bb3 Kc7 34. Rg8 Bh6 35. g3 Kd7 36. h3 Ke7 37. Kg2 Kd7 38. Kf3 Ke7 39. Kg4 Kd7 40. Kf5 Ke7 41. d5 Kd7 42. c4 Ke7 43. c5 Kd7 44. c6+ Kc7 45. a4 Kb6 46. c4 g4 47. hxg4 Bd2 48. Rg7 h6 49. Rg6 Kc5 50. c7 Ba5 51. c8=R+ Kd4 52. Rb8 Kd3 53. e6 Kd4 54. Rxh6 Kc5 55. g5 Kd6 56. g6 Bb6 57. g7 Bd8 58. g8=R Bg5 59. Rhg6 Kc5 60. f4 Kd4 61. Rxg5 Ke3 62. e7 Kf2 63. e8=R Kg2 64. d6 Kf3 65. d7 Kf2 66. d8=R Kf3 67. c5 Kg2 68. c6 Kh2 69. c7 Kh3 70. c8=R Kg2 71. a5 Kf3 72. a6 Kf2 73. a7 Kg2 74. a8=R Kg1 75. Kg4 Kg2 76. f5 Kh2 77. f6 Kg2 78. f7 Kf2 79. f8=R+ Kg2 80. Kf4 Kh2 81. Rgf5 Kh3 82. g4 Kg2 83. g5 Kh3 84. g6 Kh4 85. g7 Kh3 86. Kg5 Kg3 87. Rh8 Kg2 88. g8=R Kg3 89. Rh5 Kg2 90. Ree5 Kg1 91. Rdd5 Kg2 92. Rcc5 Kg3 93. Rbb5 Kg2 94. Raa5 Kg3 95. Kf6# 1-0
0,H6Drz9xl,2014.12.31,23:48:07,mareksuchy6,anatolijames,1573,1708,300+0,Rated Blitz tournament https://lichess.org/tournament/rkEvTAnO,1. g3 { [%eval -0.23] } 1... g6 { [%eval 0.19] } 2. Bg2 { [%eval 0.15] } 2... Bg7 { [%eval 0.1] } 3. Nc3 { [%eval 0.1] } 3... d6 { [%eval 0.25] } 4. b3 { [%eval -0.09] } 4... Nc6 { [%eval -0.04] } 5. Bb2 { [%eval -0.01] } 5... e5 { [%eval -0.15] } 6. e3 { [%eval -0.06] } 6... f5 { [%eval 0.23] } 7. Nge2 { [%eval 0.09] } 7... Nf6 { [%eval 0.18] } 8. d4 { [%eval 0.25] } 8... O-O { [%eval 0.2] } 9. dxe5 { [%eval 0.1] } 9... dxe5 { [%eval 0.0] } 10. Qxd8 { [%eval -0.1] } 10... Rxd8 { [%eval -0.14] } 11. O-O { [%eval -0.34] } 11... e4 { [%eval -0.15] } 12. Rfd1 { [%eval -0.1] } 12... Be6 { [%eval -0.04] } 13. Nb5 { [%eval -0.05] } 13... Ne8 { [%eval 0.12] } 14. Bxg7 { [%eval 0.13] } 14... Kxg7 { [%eval 0.15] } 15. c4 { [%eval -0.12] } 15... a6 { [%eval -0.01] } 16. Nbd4 { [%eval -0.01] } 16... Bd7 { [%eval 0.17] } 17. Nxc6 { [%eval 0.0] } 17... Bxc6 { [%eval 0.09] } 18. Nd4 { [%eval 0.0] } 18... Bd7 { [%eval -0.06] } 19. f3 { [%eval 0.05] } 19... exf3 { [%eval 0.18] } 20. Bxf3 { [%eval 0.06] } 20... c6 { [%eval 0.0] } 21. Rd2 { [%eval -0.11] } 21... Nf6 { [%eval -0.09] } 22. Rad1 { [%eval -0.14] } 22... Re8 { [%eval -0.12] } 23. Kf2 { [%eval 0.0] } 23... Re7 { [%eval -0.13] } 24. Nxc6? { [%eval -3.12] } 24... Bxc6 { [%eval -3.25] } 25. Bxc6 { [%eval -3.46] } 25... bxc6 { [%eval -3.45] } 26. Rd6? { [%eval -5.16] } 26... Ne4+ { [%eval -5.21] } 27. Kf3 { [%eval -5.27] } 27... Nxd6 { [%eval -5.24] } 28. Rxd6 { [%eval -5.28] } 28... Rc8 { [%eval -5.04] } 29. h4 { [%eval -5.46] } 29... Kf7 { [%eval -5.3] } 30. a3?! { [%eval -6.02] } 30... Rcc7 { [%eval -5.8] } 31. b4? { [%eval -6.94] } 31... Re6? { [%eval -5.51] } 32. Rd4?! { [%eval -6.22] } 32... Rce7 { [%eval -6.04] } 33. Rd3 { [%eval -6.09] } 33... Re4 { [%eval -5.98] } 34. b5? { [%eval -7.43] } 34... axb5 { [%eval -7.64] } 35. cxb5 { [%eval -7.36] } 35... cxb5 { [%eval -7.29] } 36. Rb3 { [%eval -7.25] } 36... h5 { [%eval -7.86] } 37. Kf2 { [%eval -7.9] } 37... R7e5 { [%eval -8.49] } 38. Rc3 { [%eval -7.94] } 38... Kf6 { [%eval -7.97] } 39. Rc6+?! { [%eval -8.81] } 39... Re6 { [%eval -8.01] } 40. Rc3 { [%eval -8.77] } 40... Ra4 { [%eval -8.73] } 41. Rb3 { [%eval -9.55] } 41... Re5? { [%eval -7.93] } 42. Kf3 { [%eval -8.11] } 42... Ke6 { [%eval -7.68] } 43. Rc3? { [%eval -9.45] } 43... Kd6? { [%eval -7.46] } 44. Rd3+?! { [%eval -8.18] } 44... Rd5?! { [%eval -7.46] } 45. Rc3? { [%eval -8.66] } 45... Rd1?! { [%eval -8.05] } 46. Ke2?! { [%eval -8.94] } 46... Rg1 { [%eval -8.54] } 47. Kf2? { [%eval -9.74] } 47... Ra1 { [%eval -9.69] } 48. Rd3+ { [%eval -10.36] } 48... Ke6 { [%eval -9.63] } 49. Rc3 { [%eval -48.44] } 49... R1xa3 { [%eval -9.82] } 50. Rc6+ { [%eval -9.29] } 50... Kf7 { [%eval -9.8] } 51. Rc7+ { [%eval -9.66] } 51... Kf6 { [%eval -10.19] } 52. Rc6+ { [%eval -11.18] } 52... Kg7 { [%eval -9.79] } 53. Rc7+ { [%eval -10.55] } 53... Kh6 { [%eval -11.23] } 54. Kf3 { [%eval -47.13] } 54... b4 { [%eval -11.83] } 55. Rc8 { [%eval -11.15] } 55... b3 { [%eval -11.31] } 56. Rh8+ { [%eval -12.31] } 56... Kg7 { [%eval -15.27] } 57. Rb8 { [%eval -18.38] } 57... Re4 { [%eval -12.35] } 58. Rb7+ { [%eval -37.18] } 58... Kh6 { [%eval -24.82] } 59. Rb8 { [%eval -55.93] } 59... b2 { [%eval -46.32] } 60. Rxb2?! { [%eval #-23] } 60... Raxe3+?! { [%eval -46.19] } 61. Kf2 { [%eval -14.93] } 61... Rc3 { [%eval -15.24] } 62. Kg2 { [%eval -18.52] } 62... Ree3 { [%eval -46.39] } 63. Rb8 { [%eval -38.09] } 63... Rxg3+ { [%eval -56.02] } 64. Kf2 { [%eval -47.89] } 64... Rcf3+ { [%eval -46.49] } 65. Ke2 { [%eval -109.0] } 65... Ra3 { [%eval -56.29] } 66. Kf2?! { [%eval #-15] } 66... Rh3?! { [%eval -59.76] } 67. Kg2?! { [%eval #-16] } 67... Rxh4 { [%eval #-11] } 68. Rb2 { [%eval #-14] } 68... Rha4?! { [%eval -58.65] } 69. Rb8?! { [%eval #-17] } 69... Kg5 { [%eval #-10] } 70. Kh2 { [%eval #-9] } 70... h4 { [%eval #-8] } 71. Kg2 { [%eval #-8] } 71... Kg4 { [%eval #-7] } 72. Kh2 { [%eval #-7] } 72... Ra2+ { [%eval #-6] } 73. Kg1 { [%eval #-6] } 73... Rd4 { [%eval #-7] } 74. Rb1 { [%eval #-7] } 74... Rdd2 { [%eval #-6] } 75. Kh1 { [%eval #-5] } 75... Kh3?! { [%eval #-6] } 76. Rb3+ { [%eval #-6] } 76... Kg4 { [%eval #-5] } 77. Rb4+ { [%eval #-5] } 77... f4 { [%eval #-4] } 78. Rb1 { [%eval #-4] } 78... Kg3?! { [%eval #-4] } 79. Rb3+ { [%eval #-4] } 79... f3 { [%eval #-3] } 80. Rb6 { [%eval #-1] } 80... g5?! { [%eval #-3] } 81. Rb1 { [%eval #-3] } 81... g4?! { [%eval #-4] } 82. Rg1+ { [%eval #-4] } 82... Kf4 { [%eval #-3] } 83. Rb1 { [%eval #-3] } 83... f2?! { [%eval #-6] } 84. Rb4+ { [%eval #-6] } 84... Ke3 { [%eval #-5] } 85. Rb3+ { [%eval #-5] } 85... Ke2 { [%eval #-4] } 86. Rb1 { [%eval #-4] } 86... f1=Q+?! { [%eval #-6] } 87. Rxf1 { [%eval #-6] } 87... Rd1 { [%eval #-5] } 88. Kg2 { [%eval #-2] } 88... Rxf1 { [%eval #-1] } 89. Kh2 { [%eval #-1] } 89... Ke1# 0-1
0,bPoDskcD,2015.01.01,12:51:49,jucca04,ga92,1361,1235,240+0,Rated Blitz game,1. d4 e6 2. c3 c5 3. Be3 cxd4 4. cxd4 Bb4+ 5. Nc3 Bxc3+ 6. bxc3 Nf6 7. f3 O-O 8. Bf2 d5 9. e3 Nc6 10. Bd3 Qa5 11. Qc2 Bd7 12. Ne2 g6 13. O-O Rac8 14. Rfb1 b6 15. a4 Ne7 16. Be1 b5 17. axb5 Qb6 18. Ra6 Qb7 19. Qa4 Rxc3 20. Rxa7 Qc8 21. Qa5 Rxd3 22. b6 Nc6 23. b7 Nxa5 24. Ra8 Qxb7 25. Rxb7 Rxa8 26. Bxa5 Rxa5 27. Rb1 Rxe3 28. Nf4 Ra2 29. Kf1 Ba4 30. Nh3 Rb3 31. Rc1 Rbb2 32. Nf4 Rf2+ 33. Kg1 Bb3 34. Rc8+ Kg7 35. Rb8 Bc4 36. Rb1 h5 37. h3 g5 38. Nxh5+ Nxh5 39. Rf1 Rxf1+ 40. Kh2 Ng3 41. Kxg3 f5 42. h4 gxh4+ 43. Kxh4 Rh1+ 44. Kg3 f4+ 45. Kxf4 Rxg2 46. Ke5 Rh5+ 47. Kxe6 Rg6+ 48. Kd7 Bb5+ 49. Kc7 Kf6 50. Kb6 Bd3 51. Kc5 Kf5 52. Kxd5 Kf4# 0-1
0,zlsnPYEB,2015.01.02,01:44:50,iWake,Goran_Krastev,2007,2188,180+0,Rated Blitz game,1. e4 { [%eval 0.16] } 1... c5 { [%eval 0.26] } 2. Nf3 { [%eval 0.27] } 2... g6 { [%eval 0.51] } 3. d4 { [%eval 0.54] } 3... cxd4 { [%eval 0.46] } 4. Nxd4 { [%eval 0.29] } 4... Bg7 { [%eval 0.25] } 5. Nc3 { [%eval 0.29] } 5... Nc6 { [%eval 0.29] } 6. Be3 { [%eval 0.4] } 6... Qa5 { [%eval 0.46] } 7. f3 { [%eval 0.5] } 7... d6 { [%eval 0.46] } 8. Qd2 { [%eval 0.61] } 8... Nf6 { [%eval 0.51] } 9. O-O-O { [%eval 0.37] } 9... O-O { [%eval 0.55] } 10. g4 { [%eval 0.12] } 10... Nxd4 { [%eval 0.25] } 11. Bxd4 { [%eval 0.18] } 11... e5?! { [%eval 0.73] } 12. Be3 { [%eval 0.65] } 12... Be6 { [%eval 0.71] } 13. Kb1 { [%eval 0.72] } 13... Rfc8 { [%eval 0.86] } 14. a3 { [%eval 0.88] } 14... b5 { [%eval 0.97] } 15. Nd5 { [%eval 0.78] } 15... Qxd2 { [%eval 0.76] } 16. Rxd2?! { [%eval -0.19] } 16... Nxd5 { [%eval -0.19] } 17. exd5 { [%eval -0.25] } 17... Bd7 { [%eval -0.3] } 18. a4?! { [%eval -1.16] } 18... bxa4 { [%eval -1.09] } 19. Ba6?! { [%eval -1.68] } 19... Rc7?! { [%eval -1.06] } 20. h3 { [%eval -1.22] } 20... Rb8 { [%eval -1.46] } 21. Ka2 { [%eval -1.44] } 21... Bb5 { [%eval -1.22] } 22. Bxb5 { [%eval -1.19] } 22... Rxb5 { [%eval -1.24] } 23. Rc1 { [%eval -1.44] } 23... Rbb7 { [%eval -1.1] } 24. c4 { [%eval -1.27] } 24... f5 { [%eval -1.0] } 25. gxf5 { [%eval -1.03] } 25... gxf5 { [%eval -0.87] } 26. Rd3?! { [%eval -1.75] } 26... f4?! { [%eval -1.1] } 27. Bf2?? { [%eval -4.67] } 27... e4 { [%eval -4.88] } 28. fxe4? { [%eval -6.57] } 28... Rxb2+ { [%eval -5.98] } 29. Ka3 { [%eval -6.05] } 29... Rxf2 { [%eval -5.99] } 30. Kxa4 { [%eval -6.14] } 30... Re2?! { [%eval -5.19] } 31. c5 { [%eval -5.45] } 31... Rxe4+ { [%eval -5.25] } 32. Ka5? { [%eval -6.73] } 32... Rxc5+ { [%eval -7.01] } 33. Rxc5 { [%eval -7.01] } 33... dxc5 { [%eval -6.87] } 34. d6?! { [%eval -7.65] } 34... Re3? { [%eval -5.36] } 35. Rd1 { [%eval -5.53] } 35... Bf6 { [%eval -5.75] } 36. d7 { [%eval -5.98] } 36... Bd8+ { [%eval -6.05] } 37. Ka6 { [%eval -6.08] } 37... f3 { [%eval -7.26] } 38. Kxa7?! { [%eval -8.25] } 38... f2 { [%eval -8.77] } 39. Kb7? { [%eval #-14] } 39... Re1 { [%eval #-13] } 40. Rxe1 { [%eval #-13] } 40... fxe1=Q { [%eval #-6] } 41. Kc8 { [%eval #-5] } 41... Ba5?! { [%eval #-8] } 42. h4 { [%eval #-5] } 42... c4?! { [%eval #-7] } 43. d8=Q+ { [%eval #-7] } 43... Bxd8 { [%eval #-6] } 44. Kxd8 { [%eval #-6] } 44... Kf7 { [%eval #-5] } 45. h5 { [%eval #-5] } 45... c3 { [%eval #-4] } 46. h6 { [%eval #-4] } 46... Kg6?! { [%eval #-5] } 47. Kd7 { [%eval #-5] } 47... Kxh6?! { [%eval #-5] } 48. Kd6 { [%eval #-5] } 48... Kg5?! { [%eval #-5] } 49. Kd5 { [%eval #-5] } 49... Kf4?! { [%eval #-5] } 50. Kd4 { [%eval #-5] } 50... c2 { [%eval #-4] } 51. Kd3 { [%eval #-2] } 51... c1=R { [%eval #-1] } 52. Kd4 { [%eval #-1] } 52... Rd1+?! { [%eval #-4] } 53. Kc4 { [%eval #-4] } 53... Rd2 { [%eval #-3] } 54. Kb3 { [%eval #-3] } 54... Qc1 { [%eval #-2] } 55. Ka4 { [%eval #-2] } 55... Rb2 { [%eval #-1] } 56. Ka3 { [%eval #-1] } 56... Ke3?! { [%eval #-1] } 57. Ka4 { [%eval #-1] } 57... Kd3?! { [%eval #-1] } 58. Ka3 { [%eval #-1] } 58... Kc2?! { [%eval #-1] } 59. Ka4 { [%eval #-1] } 59... Kb1?! { [%eval #-2] } 60. Ka3 { [%eval #-2] } 60... Ka1?! { [%eval #-2] } 61. Ka4 { [%eval #-2] } 61... Ka2?! { [%eval #-2] } 62. Ka5 { [%eval #-2] } 62... Qa1 { [%eval #-1] } 63. Ka6 { [%eval #-1] } 63... Kb1# 0-1
0,htPUwRYR,2015.01.02,11:45:24,Piterian2,TonyMontana,1194,1586,300+5,Rated Classical game,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 d5 5. exd5+ Nce7 6. Bc4 Nf6 7. Nc3 Bf5 8. Kd1 c6 9. Nf3 Be6 10. Ne5 Nexd5 11. Nxd5 cxd5 12. Bb5+ Nd7 13. Nxd7 d4 14. Qe4 f5 15. Qe5 Be7 16. Qxe6 Qa5 17. Nc5+ Qxb5 18. Nd7 Qxd7 19. Qxd7+ Kxd7 20. Re1 Rad8 21. Re5 f4 22. Bxf4 Bd6 23. Rd5 Ke6 24. Rxd6+ Rxd6 25. Bxd6 Kxd6 26. Ke1 Re8+ 27. Kf1 g5 28. Rd1 Kc5 29. a3 h5 30. c3 dxc3 31. bxc3 Kc4 32. Rc1 g4 33. g3 a5 34. Kg2 b5 35. h3 gxh3+ 36. Kxh3 Kb3 37. Rb1+ Kxc3 38. Rxb5 a4 39. Rxh5 Kb3 40. f4 Kxa3 41. Ra5 Kb4 42. Ra6 a3 43. g4 Kb3 44. Rb6+ Ka4 45. Rb1 a2 46. Ra1 Ka3 47. g5 Rb8 48. Kh4 Rb1 49. Rxa2+ Kxa2 50. Kh5 Rh1+ 51. Kg6 Kb3 52. f5 Kc4 53. f6 Rf1 54. Kg7 Kd5 55. g6 Ke6 56. f7 Ke7 57. Kg8 Rf6 58. Kg7 Rf5 59. Kg8 Rf6 60. Kg7 Rf5 61. Kg8 Rg5 62. f8=Q+ Ke6 63. Qf7+ Kd6 64. Qf6+ Kd7 65. Qxg5 Ke8 66. Qe5+ Kd8 67. Qf6+ Ke8 68. Qf7+ Kd8 69. Kf8 Kc8 70. Qe7 Kb8 71. Ke8 Kc8 72. g7 Kb8 73. g8=Q Kc8 74. Kf7# 1-0
5,dLiwJYqB,2015.01.02,17:28:12,Credo,ura,1490,1682,300+0,Rated Blitz game,1. e4 c5 2. c3 Nc6 3. d4 cxd4 4. cxd4 d5 5. exd5 Qxd5 6. Nc3 Qxd4 7. Qxd4 Nxd4 8. Bd3 b5 9. Nge2 e5 10. Nxd4 exd4 11. Nxb5 Ba6 12. Nc7+ Kd7 13. Nxa6 Nf6 14. O-O Bd6 15. h3 Rhe8 16. Bg5 Nd5 17. Bb5+ Ke6 18. Bxe8 Rxe8 19. Rfe1+ Kd7 20. Rxe8 Kxe8 21. Re1+ Kd7 22. a3 f6 23. Bd2 Nb6 24. Nb4 Nc4 25. Bc1 a5 26. Nd5 d3 27. Rd1 d2 28. Bxd2 Nxb2 29. Rb1 Nc4 30. Nb6+ Nxb6 31. Rxb6 Bxa3 32. Bxa5 Ke7 33. Kh2 Kf7 34. Rb7+ Kg6 35. g4 h6 36. Bd2 Bc5 37. f3 Bd4 38. Kg2 Be5 39. h4 Kh7 40. h5 Kg8 41. f4 Bd6 42. f5 Kf8 43. Bb4 Bxb4 44. Rxb4 Ke7 45. Rb6 Kf7 46. Kf3 Kf8 47. Rb7 Kg8 48. Ke4 Kf8 49. Kd5 Kg8 50. Kd6 Kf8 51. Ke6 Kg8 52. Rb8+ Kh7 53. Kf7 g5 54. hxg6# 1-0
3,SZ885Trg,2015.01.02,17:36:06,kupchino111,mistwraith,1414,1466,240+0,Rated Blitz game,1. e4 c5 2. c4 e6 3. Nf3 Nf6 4. d3 d5 5. Bg5 dxe4 6. Bxf6 Qxf6 7. dxe4 Qxb2 8. Nbd2 Nc6 9. a3 Nd4 10. Nxd4 cxd4 11. Nf3 Qc3+ 12. Nd2 Bxa3 13. Qa4+ Bd7 14. Qxa3 b5 15. Bd3 b4 16. Qxc3 bxc3 17. Nb3 O-O 18. Nxd4 e5 19. Nf5 Bxf5 20. exf5 Rfe8 21. Be4 Rac8 22. Ra4 g6 23. fxg6 hxg6 24. f3 f5 25. Bd5+ Kf8 26. Rxa7 e4 27. fxe4 fxe4 28. O-O# 1-0
0,U8hjHy0H,2015.01.02,18:44:05,Aiss,Tupy,1918,1823,480+0,Rated Classical game,1. d4 d5 2. Nf3 Nf6 3. Bf4 e6 4. e3 c5 5. dxc5 Bxc5 6. a3 Nc6 7. b4 Be7 8. c4 O-O 9. Nc3 dxc4 10. Qxd8 Rxd8 11. Bxc4 a6 12. O-O b5 13. Be2 Bb7 14. Rfd1 h6 15. h3 Nh5 16. Bh2 Bf6 17. Rac1 g6 18. Kf1 Ng7 19. Ke1 Nf5 20. Rc2 Rac8 21. Ne4 Bg7 22. Nc5 Nce7 23. Nxb7 Bc3+ 24. Kf1 Rxd1+ 25. Bxd1 Nd5 26. Nc5 Ndxe3+ 27. fxe3 Nxe3+ 28. Ke2 Nxc2 29. Bxc2 Bb2 30. a4 Bc3 31. Nd3 Bxb4 32. Nxb4 a5 33. axb5 axb4 34. Kd3 Rc3+ 35. Kd2 Rc5 36. Nd4 e5 37. Nf3 Rxb5 38. Bxe5 b3 39. Bb1 Rc5 40. Bd4 Rc8 41. Ne1 f5 42. Nd3 Rd8 43. Kc3 g5 44. Nc5 b2 45. Nd3 Rb8 46. Nxb2 Rc8+ 47. Nc4 f4 48. Be4 h5 49. Bg6 g4 50. hxg4 hxg4 51. Bf5 f3 52. gxf3 gxf3 53. Bxc8 Kf7 54. Bg4 f2 55. Bxf2 Kf6 56. Kd4 Kg5 57. Ne5 Kf4 58. Be3+ Kg3 59. Ke4 Kg2 60. Bf3+ Kh3 61. Kf4 Kh4 62. Bf2+ Kh3 63. Be4 Kh2 64. Kf3 Kh1 65. Kg3# 1-0
0,LhkPMNA9,2015.01.02,19:57:08,Ostryk,shahrizar,1517,1557,300+8,Rated Classical game,1. e4 { [%eval 0.2] } 1... d5 { [%eval 0.52] } 2. e5?! { [%eval -0.07] } 2... e6 { [%eval 0.01] } 3. d4 { [%eval -0.03] } 3... g6 { [%eval 0.43] } 4. c4 { [%eval 0.54] } 4... dxc4 { [%eval 0.48] } 5. Bxc4 { [%eval 0.57] } 5... Bg7 { [%eval 0.82] } 6. Nf3 { [%eval 0.62] } 6... Ne7 { [%eval 0.68] } 7. Bg5 { [%eval 0.27] } 7... Qd7?! { [%eval 1.11] } 8. Nc3 { [%eval 1.05] } 8... Nf5?! { [%eval 1.6] } 9. d5 { [%eval 1.45] } 9... exd5 { [%eval 1.32] } 10. Qxd5 { [%eval 1.08] } 10... Qxd5? { [%eval 3.55] } 11. Nxd5 { [%eval 3.15] } 11... Na6? { [%eval 4.45] } 12. Bxa6 { [%eval 4.42] } 12... Kd7?! { [%eval 5.35] } 13. Bd3? { [%eval 4.13] } 13... c6 { [%eval 4.25] } 14. Nc3 { [%eval 4.16] } 14... Re8?! { [%eval 4.75] } 15. Bxf5+?! { [%eval 4.06] } 15... gxf5 { [%eval 3.89] } 16. Rd1+ { [%eval 3.86] } 16... Kc7 { [%eval 3.82] } 17. Bf4 { [%eval 3.72] } 17... Kb6 { [%eval 4.03] } 18. Be3+ { [%eval 3.68] } 18... c5? { [%eval 4.72] } 19. Na4+?! { [%eval 4.09] } 19... Kb5?! { [%eval 4.64] } 20. Nxc5 { [%eval 4.64] } 20... b6 { [%eval 4.7] } 21. a4+ { [%eval 4.7] } 21... Kb4? { [%eval 7.39] } 22. Nd3+? { [%eval 5.38] } 22... Kxa4?? { [%eval #3] } 23. Ra1+? { [%eval 8.93] } 23... Kb3? { [%eval #3] } 24. Ra3+? { [%eval 8.03] } 24... Kc2? { [%eval #2] } 25. Nd4+ { [%eval #1] } 25... Kb1 { [%eval #1] } 26. Ke2# 1-0
5,V1lNf3Dl,2015.01.02,20:21:23,Krowndsy,sbs55,1734,1637,300+0,Rated Blitz game,1. Nf3 { [%eval 0.21] } 1... f5 { [%eval 0.48] } 2. e3 { [%eval 0.49] } 2... d6 { [%eval 0.56] } 3. d4 { [%eval 0.57] } 3... e6 { [%eval 0.61] } 4. Bd3 { [%eval 0.56] } 4... Nf6 { [%eval 0.51] } 5. Nbd2 { [%eval 0.46] } 5... Be7 { [%eval 0.47] } 6. c4 { [%eval 0.16] } 6... a5 { [%eval 0.55] } 7. a4 { [%eval 0.13] } 7... Na6 { [%eval -0.02] } 8. Nb1 { [%eval -0.36] } 8... O-O { [%eval -0.29] } 9. Bd2 { [%eval -0.49] } 9... c6 { [%eval -0.31] } 10. O-O { [%eval -0.3] } 10... b6 { [%eval -0.37] } 11. Qe2 { [%eval -0.36] } 11... Nb4 { [%eval -0.24] } 12. Bxb4 { [%eval -0.27] } 12... axb4 { [%eval -0.41] } 13. Nbd2 { [%eval -0.31] } 13... c5 { [%eval -0.29] } 14. Nb3 { [%eval -0.6] } 14... Ne8?! { [%eval 0.05] } 15. e4 { [%eval -0.02] } 15... Nc7 { [%eval 0.27] } 16. d5? { [%eval -0.83] } 16... e5?! { [%eval 0.03] } 17. a5 { [%eval 0.05] } 17... bxa5 { [%eval 0.07] } 18. Nxa5 { [%eval 0.05] } 18... Qe8?! { [%eval 0.91] } 19. Nc6?! { [%eval 0.06] } 19... Rxa1 { [%eval 0.34] } 20. Rxa1 { [%eval 0.49] } 20... Bd7 { [%eval 0.86] } 21. Ra7 { [%eval 0.62] } 21... Bxc6 { [%eval 0.67] } 22. Rxc7 { [%eval 0.31] } 22... Ba8? { [%eval 1.42] } 23. exf5 { [%eval 1.43] } 23... Qd8 { [%eval 1.55] } 24. Ra7 { [%eval 1.43] } 24... Bf6 { [%eval 1.49] } 25. b3 { [%eval 1.48] } 25... Qb6 { [%eval 1.52] } 26. Qa2 { [%eval 1.29] } 26... Bb7 { [%eval 1.32] } 27. Nd2 { [%eval 1.28] } 27... Bd8 { [%eval 1.31] } 28. Ne4 { [%eval 1.31] } 28... Bc7?! { [%eval 2.2] } 29. Ng3? { [%eval 1.06] } 29... Bb8 { [%eval 1.06] } 30. Ra5 { [%eval 1.03] } 30... Qd8 { [%eval 1.46] } 31. Rb5 { [%eval 1.61] } 31... Rf7 { [%eval 1.94] } 32. Ne4 { [%eval 1.47] } 32... h6 { [%eval 2.62] } 33. h3?! { [%eval 1.68] } 33... Qc7 { [%eval 1.95] } 34. Ng3?! { [%eval 1.26] } 34... Qe7?! { [%eval 1.86] } 35. Be2 { [%eval 2.02] } 35... Qg5? { [%eval 3.03] } 36. Bh5 { [%eval 4.08] } 36... Qc1+?? { [%eval 9.43] } 37. Kh2 { [%eval 9.34] } 37... Rd7?! { [%eval 12.2] } 38. Qe2?? { [%eval 3.87] } 38... Qf4 { [%eval 3.91] } 39. Qf3?! { [%eval 3.07] } 39... Ba7 { [%eval 3.12] } 40. Qxf4?! { [%eval 2.5] } 40... exf4 { [%eval 2.69] } 41. Ne2 { [%eval 2.3] } 41... Ba6 { [%eval 2.46] } 42. Ra5 { [%eval 2.71] } 42... Bc8 { [%eval 2.67] } 43. Nxf4 { [%eval 2.71] } 43... Bb6 { [%eval 2.7] } 44. Ra2 { [%eval 2.39] } 44... Re7?? { [%eval 13.03] } 45. Ne6?? { [%eval 2.25] } 45... Bc7?? { [%eval #9] } 46. Ra8 { [%eval #8] } 46... Kh7 { [%eval #4] } 47. Rxc8?! { [%eval #5] } 47... g5 { [%eval #1] } 48. fxg6# 1-0
